Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Loja/Salão;Campo Grande;0;0;0;50;900.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;38;1100.0;830.0;100.0
Casa;Pavuna;2;0;0;70;900.0;;
Apartamento;Praça Seca;3;0;0;80;1000.0;180.0;13.0
Apartamento;Jacarepaguá;2;1;0;58;1100.0;450.0;
Quitinete;Botafogo;1;0;0;17;1000.0;476.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;27;700.0;284.0;56.0
Quitinete;Tijuca;1;0;0;25;1000.0;346.0;
Casa;Campo Grande;2;1;0;60;800.0;;
Conjunto Comercial/Sala;Pechincha;0;0;0;25;400.0;541.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;20;1150.0;405.0;
Apartamento;Bonsucesso;2;0;0;60;1000.0;470.0;
Loja/Salão;Inhoaíba;0;0;0;120;800.0;;
Casa de Condomínio;Guaratiba;2;1;0;72;1000.0;160.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;35;900.0;320.0;
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;26;900.0;1352.0;535.0
Box/Garagem;Centro;0;1;0;0;300.0;;87.0
Apartamento;Méier;2;1;0;68;890.0;300.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;800.0;640.0;52.0
Apartamento;Copacabana;1;0;0;35;1000.0;410.0;57.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;27;955.0;435.0;53.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;750.0;485.0;112.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;50;900.0;350.0;15.0
Casa de Condomínio;Guaratiba;2;1;0;50;850.0;;
Conjunto Comercial/Sala;Taquara;0;1;0;36;900.0;550.0;56.0
Quitinete;Copacabana;1;0;0;20;800.0;480.0;24.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;850.0;600.0;112.0
Casa;Campo Grande;2;0;0;55;1000.0;;
Conjunto Comercial/Sala;Copacabana;0;0;0;23;990.0;550.0;
Quitinete;Flamengo;1;0;0;23;900.0;332.0;30.0
Loja/Salão;Praça Seca;0;0;0;25;700.0;;
Conjunto Comercial/Sala;Taquara;0;1;0;40;1100.0;;
Quitinete;Centro;0;0;0;22;700.0;194.0;20.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;25;500.0;500.0;
Conjunto Comercial/Sala;Centro;0;0;0;80;100.0;;
Conjunto Comercial/Sala;Botafogo;0;0;0;24;1000.0;800.0;
Conjunto Comercial/Sala;Taquara;0;1;0;36;900.0;550.0;56.0
Conjunto Comercial/Sala;Centro;0;0;0;42;900.0;1190.0;243.0
Conjunto Comercial/Sala;Centro;0;0;0;28;850.0;317.0;
Casa de Vila;Quintino Bocaiúva;1;0;0;40;550.0;;
Apartamento;Todos os Santos;2;0;0;60;900.0;253.0;17.0
Quitinete;Praça da Bandeira;1;0;0;21;700.0;179.0;
Apartamento;Centro;1;0;0;45;1000.0;350.0;23.0
Apartamento;Campo Grande;2;1;1;70;1000.0;400.0;
Casa;Campo Grande;2;0;0;60;950.0;;
Conjunto Comercial/Sala;Centro;0;0;0;66;800.0;1200.0;297.0
Apartamento;Campo Grande;2;1;0;57;800.0;110.0;
Conjunto Comercial/Sala;Tijuca;0;0;0;17;700.0;260.0;87.0
Casa de Vila;Honório Gurgel;1;0;0;34;800.0;;
Apartamento;Flamengo;1;0;0;15;900.0;401.0;23.0
Conjunto Comercial/Sala;Pechincha;0;0;0;25;400.0;541.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;750.0;896.0;219.0
Apartamento;Tijuca;1;1;0;60;1050.0;695.0;20.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;20;600.0;445.0;
Apartamento;Rocha;2;0;0;72;1000.0;200.0;13.0
Conjunto Comercial/Sala;Botafogo;0;0;0;20;359.0;;
Loja/Salão;Inhoaíba;0;0;0;44;700.0;;
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;29;1000.0;2500.0;566.0
Apartamento;Campo Grande;2;1;0;74;800.0;600.0;
Apartamento;Cosmos;2;1;0;40;450.0;220.0;
Casa;Vila da Penha;2;0;0;50;700.0;;
Conjunto Comercial/Sala;Méier;0;0;0;60;850.0;270.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;27;970.0;680.0;100.0
Apartamento;Encantado;2;1;0;70;1100.0;;
Conjunto Comercial/Sala;Centro;0;0;0;30;800.0;480.0;20.0
Quitinete;Copacabana;1;0;0;27;950.0;605.0;
Apartamento;Campo Grande;2;0;0;50;850.0;;
Apartamento;Méier;1;0;0;32;900.0;180.0;
Box/Garagem;Catete;0;0;0;0;350.0;;
Quitinete;Copacabana;1;0;0;20;1000.0;318.0;
Apartamento;Campo Grande;2;0;0;48;500.0;290.0;
Quitinete;Copacabana;1;0;0;27;1190.0;230.0;19.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;24;1100.0;398.0;89.0
Apartamento;Cachambi;2;1;0;68;900.0;600.0;
Conjunto Comercial/Sala;Centro;0;0;0;42;800.0;695.0;
Conjunto Comercial/Sala;Taquara;0;1;0;24;965.0;252.0;
Conjunto Comercial/Sala;Pechincha;0;1;0;20;700.0;418.0;67.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;36;900.0;999.0;156.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;28;750.0;;
Apartamento;Madureira;1;1;0;50;650.0;450.0;
Conjunto Comercial/Sala;Bonsucesso;0;0;0;20;600.0;390.0;33.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;40;1050.0;115.0;154.0
Apartamento;Coelho Neto;2;0;0;48;700.0;80.0;
Quitinete;Leme;1;0;0;18;1100.0;490.0;
Apartamento;Jacarepaguá;2;1;0;50;950.0;305.0;
Conjunto Comercial/Sala;Centro;0;0;0;36;800.0;575.0;
Apartamento;Taquara;2;1;0;52;1000.0;508.0;14.0
Apartamento;Engenho Novo;2;0;0;59;800.0;360.0;15.0
Apartamento;Barra da Tijuca;1;0;0;38;1000.0;410.0;15.0
Casa de Condomínio;Campo Grande;2;1;0;65;800.0;;
Apartamento;Bonsucesso;1;0;0;62;800.0;270.0;
Casa de Vila;Realengo;1;0;0;70;750.0;;
Apartamento;Vila Isabel;1;0;1;45;1100.0;500.0;24.0
Apartamento;Madureira;2;1;0;75;800.0;315.0;70.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;700.0;650.0;190.0
Apartamento;Riachuelo;1;0;0;53;1000.0;217.0;
Apartamento;Engenho Novo;1;1;0;40;1150.0;310.0;
Conjunto Comercial/Sala;Centro;0;0;0;5;299.0;;
Apartamento;Campo Grande;2;0;0;55;500.0;60.0;
Apartamento;Lins de Vasconcelos;3;1;1;84;1000.0;750.0;73.0
Apartamento;Centro;1;0;0;38;1000.0;335.0;175.0
Apartamento;Cachambi;2;1;0;68;1000.0;600.0;
Conjunto Comercial/Sala;Centro;0;0;0;56;900.0;1000.0;87.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;1000.0;409.0;56.0
Apartamento;Rocha;2;0;0;65;1100.0;490.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;24;1000.0;400.0;
Galpão/Depósito/Armazém;Recreio dos Bandeirantes;0;1;0;15;990.0;;
Conjunto Comercial/Sala;Centro;0;0;0;27;800.0;501.0;
Quitinete;Centro;1;0;0;25;900.0;340.0;15.0
Apartamento;Vila da Penha;3;1;1;65;1000.0;720.0;
Apartamento;Irajá;2;1;0;54;1100.0;450.0;60.0
Apartamento;Engenho da Rainha;2;0;0;40;785.0;65.0;
Conjunto Comercial/Sala;Bonsucesso;0;0;0;25;650.0;180.0;34.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;22;900.0;480.0;112.0
Apartamento;Campo Grande;3;1;0;45;1100.0;280.0;
Conjunto Comercial/Sala;Centro;0;0;0;52;980.0;1177.0;
Apartamento;Campo Grande;2;0;0;50;550.0;330.0;
Conjunto Comercial/Sala;Camorim;0;1;0;31;500.0;540.0;112.0
Conjunto Comercial/Sala;Tijuca;0;1;0;27;950.0;1310.0;145.0
Conjunto Comercial/Sala;Centro;0;0;0;55;1000.0;1200.0;293.0
Quitinete;Glória;1;0;0;20;1000.0;480.0;27.0
Box/Garagem;Centro;0;0;0;0;100.0;;84.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;32;800.0;115.0;154.0
Apartamento;Anil;2;1;0;47;900.0;400.0;36.0
Casa;Rocha;2;0;0;50;800.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1000.0;850.0;120.0
Quitinete;Botafogo;1;0;0;17;900.0;436.0;
Apartamento;Praça Seca;1;1;0;40;1000.0;270.0;
Casa;Campo Grande;3;0;0;70;950.0;;45.0
Conjunto Comercial/Sala;Pedra de Guaratiba;0;0;0;70;1000.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;27;1000.0;400.0;135.0
Apartamento;Santo Cristo;2;0;0;70;1000.0;;
Loja/Salão;Vargem Pequena;0;0;0;32;1000.0;850.0;
Casa;Bonsucesso;1;0;0;50;600.0;;
Quitinete;Botafogo;1;0;0;29;1000.0;570.0;25.0
Conjunto Comercial/Sala;Jacarepaguá;0;0;0;21;550.0;550.0;52.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;1000.0;610.0;1742.0
Apartamento;Tijuca;1;1;0;40;1100.0;500.0;20.0
Apartamento;Engenho de Dentro;2;1;0;48;800.0;520.0;35.0
Apartamento;Cosmos;2;0;0;45;550.0;221.0;
Apartamento;Curicica;2;1;0;52;900.0;305.0;30.0
Apartamento;Curicica;2;1;0;47;1100.0;500.0;50.0
Apartamento;Centro;1;0;0;20;800.0;430.0;38.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;1000.0;962.0;161.0
Conjunto Comercial/Sala;Centro;0;0;0;24;1000.0;613.0;
Quitinete;Centro;1;0;0;28;950.0;350.0;
Apartamento;Pechincha;2;1;0;53;1100.0;600.0;135.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;50;600.0;300.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;22;600.0;443.0;53.0
Apartamento;Praça Seca;2;0;0;43;700.0;190.0;13.0
Conjunto Comercial/Sala;Centro;0;0;0;26;500.0;650.0;120.0
Box/Garagem;Centro;0;0;0;0;180.0;;86.0
Apartamento;Santa Teresa;1;0;0;25;750.0;400.0;
Apartamento;Água Santa;2;1;0;58;700.0;500.0;35.0
Apartamento;Méier;3;0;0;105;1100.0;200.0;
Apartamento;Jacarepaguá;1;1;0;56;600.0;692.0;
Apartamento;Pechincha;2;1;0;60;1100.0;606.0;14.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;21;1100.0;600.0;125.0
Quitinete;Lapa;0;0;0;28;900.0;400.0;20.0
Quitinete;Glória;1;0;0;50;800.0;495.0;
Conjunto Comercial/Sala;Engenho de Dentro;1;1;0;24;500.0;559.0;56.0
Conjunto Comercial/Sala;Copacabana;0;0;0;50;1100.0;500.0;170.0
Casa de Condomínio;Realengo;2;0;0;90;900.0;;
Quitinete;São Cristóvão;1;0;0;40;850.0;;
Apartamento;Tijuca;1;0;0;30;1000.0;420.0;21.0
Apartamento;Campo Grande;1;1;0;40;500.0;200.0;
Conjunto Comercial/Sala;Curicica;0;1;0;56;700.0;700.0;55.0
Casa de Condomínio;Cachambi;2;1;0;90;1100.0;280.0;
Casa;Vila da Penha;2;0;0;36;700.0;;
Conjunto Comercial/Sala;Pilares;0;1;0;25;500.0;470.0;
Apartamento;Cascadura;2;1;0;62;1000.0;516.0;
Conjunto Comercial/Sala;Jacarepaguá;1;0;0;20;800.0;520.0;90.0
Apartamento;Pechincha;2;1;0;50;1000.0;482.0;13.0
Conjunto Comercial/Sala;Centro;0;0;0;33;500.0;630.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;1000.0;530.0;
Conjunto Comercial/Sala;Centro;0;0;0;39;1000.0;521.0;
Conjunto Comercial/Sala;Centro;0;0;0;55;590.0;750.0;100.0
Conjunto Comercial/Sala;Pilares;0;1;0;25;500.0;470.0;
Apartamento;Méier;2;1;0;85;1100.0;180.0;79.0
Quitinete;Anil;1;0;0;20;300.0;18.0;8.0
Conjunto Comercial/Sala;Copacabana;0;0;0;35;800.0;1095.0;215.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;34;800.0;600.0;
Conjunto Comercial/Sala;Centro;0;0;0;40;1000.0;552.0;100.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1100.0;898.0;191.0
Conjunto Comercial/Sala;Botafogo;0;0;0;5;299.0;;
Quitinete;Copacabana;0;0;0;40;1000.0;620.0;55.0
Box/Garagem;Centro;5;5;0;30;490.0;220.0;
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;26;1000.0;547.0;70.0
Apartamento;Tanque;2;1;1;62;1100.0;640.0;41.0
Casa de Vila;Taquara;1;0;0;60;1000.0;;
Conjunto Comercial/Sala;Méier;0;0;0;21;800.0;680.0;560.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;800.0;680.0;56.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;42;1100.0;1037.0;305.0
Conjunto Comercial/Sala;Centro;0;0;0;74;800.0;1509.0;73.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;500.0;720.0;60.0
Loja/Salão;Barra da Tijuca;0;1;0;70;1000.0;2704.0;
Casa;Cosmos;2;3;0;67;1000.0;;
Conjunto Comercial/Sala;Centro;0;0;0;44;1000.0;544.0;
Apartamento;Jacarepaguá;2;0;0;50;1000.0;530.0;50.0
Conjunto Comercial/Sala;Copacabana;0;0;0;30;700.0;685.0;190.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;650.0;585.0;88.0
Apartamento;Jacarepaguá;2;1;0;46;800.0;310.0;143.0
Apartamento;Realengo;2;0;0;50;450.0;369.0;
Conjunto Comercial/Sala;Centro;0;0;0;33;500.0;420.0;120.0
Loja/Salão;Taquara;0;0;0;10;600.0;;
Apartamento;Rocha Miranda;2;1;0;55;1000.0;295.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;800.0;430.0;43.0
Loja Shopping/ Ct Comercial;Vicente de Carvalho;0;1;1;25;1100.0;;
Loja/Salão;Ipanema;0;0;0;28;1100.0;1419.0;
Apartamento;Catete;1;0;0;24;1100.0;435.0;225.0
Conjunto Comercial/Sala;Centro;0;0;0;40;900.0;450.0;
Apartamento;Engenho de Dentro;2;0;0;53;800.0;260.0;16.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;800.0;1340.0;
Apartamento;Riachuelo;1;0;0;46;900.0;253.0;17.0
Apartamento;Campo Grande;2;0;0;60;800.0;350.0;
Apartamento;Bonsucesso;2;1;0;70;1100.0;300.0;
Conjunto Comercial/Sala;Madureira;0;0;0;29;580.0;450.0;33.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;1000.0;364.0;
Casa;Grajaú;1;0;0;30;1000.0;;
Apartamento;Penha Circular;2;0;0;71;1100.0;321.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;650.0;460.0;79.0
Quitinete;Centro;1;0;0;28;900.0;360.0;20.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;22;500.0;350.0;78.0
Apartamento;Méier;1;0;0;45;1000.0;;
Conjunto Comercial/Sala;Centro;0;0;0;33;400.0;404.0;
Apartamento;Higienópolis;2;0;0;65;1100.0;90.0;
Casa;Vargem Grande;2;1;0;61;1100.0;570.0;
Box/Garagem;Centro;0;2;0;0;250.0;;
Apartamento;Flamengo;1;0;0;31;1000.0;394.0;24.0
Quitinete;Copacabana;1;0;0;20;1000.0;;
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;45;950.0;1000.0;
Conjunto Comercial/Sala;Vila da Penha;0;1;0;26;700.0;558.0;
Quitinete;Glória;0;0;0;30;1000.0;350.0;
Apartamento;Praça Seca;2;0;0;50;800.0;;16.0
Apartamento;Engenho Novo;2;1;0;60;1100.0;416.0;16.0
Apartamento;Moneró;1;0;0;55;1000.0;350.0;18.0
Casa;Cosmos;3;0;0;60;800.0;;
Apartamento;Bonsucesso;2;0;0;75;750.0;365.0;
Apartamento;Pechincha;2;1;0;58;1100.0;460.0;14.0
Apartamento;Inhaúma;1;0;0;45;750.0;;
Apartamento;Cachambi;2;1;0;56;800.0;475.0;14.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;70;1000.0;700.0;11.0
Loja/Salão;Jacarepaguá;0;0;0;55;1000.0;950.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;1000.0;600.0;100.0
Apartamento;Pedra de Guaratiba;1;0;0;42;460.0;;
Apartamento;Pechincha;2;1;1;59;1100.0;426.0;
Apartamento;Penha;2;0;0;80;700.0;360.0;
Apartamento;Madureira;2;1;0;69;750.0;;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;21;700.0;250.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;1000.0;672.0;83.0
Apartamento;Maracanã;2;1;1;50;1100.0;850.0;
Apartamento;Campo Grande;2;1;0;60;1000.0;;
Conjunto Comercial/Sala;Pechincha;0;1;0;25;600.0;430.0;56.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;729.0;
Quitinete;Centro;1;0;0;30;1000.0;235.0;70.0
Quitinete;Centro;1;0;0;27;600.0;658.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;750.0;755.0;160.0
Apartamento;Riachuelo;2;0;0;80;1000.0;485.0;
Casa de Vila;Ramos;2;0;0;70;1000.0;;
Casa de Vila;Cascadura;1;1;0;30;750.0;30.0;
Apartamento;Méier;2;0;0;54;1000.0;400.0;16.0
Conjunto Comercial/Sala;Pilares;0;1;0;30;800.0;660.0;
Apartamento;Centro;1;0;0;31;850.0;560.0;115.0
Apartamento;Todos os Santos;2;0;0;60;1100.0;370.0;20.0
Apartamento;Centro;1;0;0;41;1100.0;390.0;24.0
Conjunto Comercial/Sala;Pilares;0;1;0;20;750.0;450.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;900.0;800.0;136.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;26;700.0;500.0;
Casa de Condomínio;Guaratiba;3;1;1;65;1050.0;550.0;2.0
Casa;Campo Grande;3;1;1;122;1100.0;;153.0
Apartamento;Vila Kosmos;2;0;0;50;900.0;250.0;
Quitinete;Centro;1;0;0;34;750.0;470.0;
Conjunto Comercial/Sala;Del Castilho;0;1;0;29;900.0;754.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;600.0;800.0;164.0
Apartamento;Senador Vasconcelos;1;1;1;40;850.0;180.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;50;1000.0;456.0;138.0
Conjunto Comercial/Sala;Del Castilho;0;3;0;30;1000.0;800.0;312.0
Casa de Vila;Catumbi;1;0;0;45;900.0;;6.0
Apartamento;Lins de Vasconcelos;2;1;1;52;800.0;499.0;35.0
Apartamento;Vila da Penha;1;0;0;27;750.0;;
Apartamento;Padre Miguel;2;0;0;50;700.0;30.0;
Conjunto Comercial/Sala;Madureira;0;0;0;19;850.0;270.0;24.0
Conjunto Comercial/Sala;Taquara;0;1;0;22;1000.0;350.0;
Apartamento;Campo Grande;2;0;0;60;600.0;;
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;34;1000.0;1750.0;710.0
Apartamento;Madureira;1;1;0;60;650.0;220.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;38;1100.0;888.0;
Apartamento;Vila da Penha;1;1;0;48;1100.0;150.0;
Apartamento;Centro;1;0;0;34;1000.0;600.0;129.0
Conjunto Comercial/Sala;Madureira;0;1;0;24;800.0;450.0;
Apartamento;Vista Alegre;1;0;0;35;750.0;;
Apartamento;Engenho Novo;2;1;0;42;750.0;365.0;
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;16;500.0;402.0;52.0
Apartamento;Rocha;2;0;0;67;900.0;226.0;16.0
Conjunto Comercial/Sala;Centro;0;0;0;50;1000.0;450.0;50.0
Apartamento;Quintino Bocaiúva;2;1;0;58;690.0;420.0;
Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;0;0;20;550.0;;
Apartamento;Curicica;2;1;0;46;1000.0;505.0;51.0
Conjunto Comercial/Sala;Cachambi;0;0;0;25;650.0;250.0;560.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1100.0;947.0;
Conjunto Comercial/Sala;Centro;0;0;0;25;450.0;330.0;85.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;1000.0;300.0;100.0
Quitinete;Copacabana;0;0;0;31;1100.0;617.0;56.0
Conjunto Comercial/Sala;Bento Ribeiro;0;0;0;30;500.0;250.0;
Conjunto Comercial/Sala;Pechincha;0;1;0;34;900.0;309.0;
Loja/Salão;Jacarepaguá;0;1;0;36;900.0;443.0;216.0
Conjunto Comercial/Sala;Centro;0;0;0;33;750.0;880.0;110.0
Apartamento;Irajá;3;0;0;73;900.0;270.0;
Apartamento;Bangu;1;0;0;50;750.0;;100.0
Conjunto Comercial/Sala;Centro;0;0;0;32;500.0;358.0;
Apartamento;Taquara;2;1;0;70;1000.0;;13.0
Conjunto Comercial/Sala;Centro;0;0;0;43;1100.0;479.0;170.0
Conjunto Comercial/Sala;Vila Valqueire;0;0;0;35;1000.0;350.0;
Conjunto Comercial/Sala;Centro;0;0;0;16;400.0;290.0;
Quitinete;Flamengo;1;0;0;16;1100.0;344.0;25.0
Apartamento;Jardim América;1;0;0;60;600.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;500.0;595.0;
Conjunto Comercial/Sala;Centro;0;0;0;33;800.0;;88.0
Apartamento;Jacarepaguá;2;1;1;70;1100.0;829.0;
Conjunto Comercial/Sala;Tijuca;0;0;0;22;800.0;355.0;80.0
Casa de Vila;Encantado;2;0;0;68;1000.0;50.0;35.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;24;700.0;430.0;15.0
Conjunto Comercial/Sala;Curicica;0;1;0;35;1000.0;500.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;27;600.0;640.0;55.0
Conjunto Comercial/Sala;Centro;0;0;0;25;800.0;501.0;
Conjunto Comercial/Sala;São Conrado;0;1;0;33;1000.0;890.0;237.0
Apartamento;Olaria;2;1;0;100;1100.0;200.0;
Quitinete;Centro;0;0;0;30;1100.0;396.0;25.0
Quitinete;Copacabana;0;0;0;15;1000.0;690.0;
Apartamento;Campo Grande;2;0;1;68;1100.0;456.0;
Apartamento;Centro;1;0;0;38;800.0;383.0;
Apartamento;Itanhangá;2;1;0;65;1000.0;490.0;10.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;21;800.0;350.0;63.0
Conjunto Comercial/Sala;Centro;0;0;0;30;700.0;560.0;83.0
Apartamento;Pechincha;2;1;0;59;950.0;365.0;36.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;24;600.0;433.0;53.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;700.0;280.0;27.0
Box/Garagem;Centro;0;0;0;0;450.0;;89.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;800.0;700.0;
Loja/Salão;Tijuca;0;0;0;30;1100.0;150.0;
Conjunto Comercial/Sala;Centro;0;0;0;95;550.0;220.0;45.0
Apartamento;Magalhães Bastos;2;1;0;70;900.0;400.0;
Loja/Salão;Cachambi;0;0;0;20;750.0;;
Apartamento;Méier;3;1;2;89;1100.0;740.0;109.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;800.0;389.0;56.0
Apartamento;Campo Grande;2;0;0;74;800.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;110;1000.0;2000.0;
Apartamento;Bonsucesso;2;0;0;70;1000.0;465.0;
Conjunto Comercial/Sala;Centro;0;0;0;34;500.0;830.0;93.0
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;27;900.0;700.0;53.0
Casa;Irajá;1;0;0;35;700.0;;
Conjunto Comercial/Sala;Vila Valqueire;0;1;0;35;1000.0;350.0;
Apartamento;Freguesia (Jacarepaguá);2;1;0;50;880.0;297.0;14.0
Apartamento;Engenho de Dentro;2;0;0;60;1000.0;410.0;13.0
Conjunto Comercial/Sala;Taquara;0;1;0;31;800.0;500.0;
Conjunto Comercial/Sala;Tijuca;0;0;0;25;700.0;260.0;93.0
Conjunto Comercial/Sala;Centro;0;0;0;30;650.0;409.0;
Conjunto Comercial/Sala;Centro;0;0;0;75;1000.0;492.0;176.0
Apartamento;Marechal Hermes;1;0;0;70;520.0;;25.0
Apartamento;Ramos;2;1;0;69;900.0;250.0;
Conjunto Comercial/Sala;Centro;0;0;0;60;700.0;1075.0;212.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1100.0;947.0;157.0
Quitinete;Flamengo;0;0;0;25;1000.0;387.0;24.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;23;650.0;360.0;15.0
Apartamento;Campo Grande;2;1;0;60;750.0;280.0;
Quitinete;Copacabana;1;0;0;21;900.0;358.0;58.0
Conjunto Comercial/Sala;Centro;0;0;0;33;500.0;563.0;123.0
Apartamento;Taquara;1;0;0;40;800.0;;13.0
Casa;Cosmos;2;1;0;50;700.0;200.0;
Conjunto Comercial/Sala;Centro;0;0;0;70;800.0;965.0;173.0
Casa;Ramos;1;0;0;45;850.0;;
Conjunto Comercial/Sala;Campo Grande;0;0;0;40;800.0;;
Apartamento;Freguesia (Jacarepaguá);2;1;0;50;750.0;530.0;
Apartamento;Engenho Novo;2;0;0;48;1100.0;250.0;17.0
Conjunto Comercial/Sala;Centro;0;0;0;21;480.0;350.0;84.0
Apartamento;Pechincha;2;1;1;58;1090.0;450.0;
Conjunto Comercial/Sala;Centro;0;0;0;35;600.0;408.0;134.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;1000.0;787.0;125.0
Conjunto Comercial/Sala;Centro;0;0;0;28;400.0;432.0;140.0
Apartamento;Lins de Vasconcelos;2;0;0;50;1000.0;200.0;36.0
Quitinete;Centro;1;0;0;19;600.0;308.0;25.0
Casa de Vila;Cascadura;1;0;0;40;850.0;;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;32;600.0;440.0;102.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;500.0;1056.0;178.0
Quitinete;Centro;1;0;0;34;750.0;420.0;21.0
Conjunto Comercial/Sala;Camorim;0;1;0;25;600.0;540.0;112.0
Casa;Maria da Graça;2;0;0;52;950.0;100.0;11.0
Conjunto Comercial/Sala;Pilares;0;0;0;70;800.0;;60.0
Apartamento;Jardim Guanabara;2;0;0;87;1150.0;570.0;
Conjunto Comercial/Sala;Camorim;0;1;0;23;500.0;580.0;112.0
Apartamento;Engenho Novo;3;1;0;60;1000.0;785.0;
Apartamento;Jacarepaguá;3;1;0;80;900.0;228.0;13.0
Apartamento;Campo Grande;2;1;0;48;650.0;261.0;
Quitinete;Flamengo;0;0;0;25;1000.0;379.0;95.0
Conjunto Comercial/Sala;Copacabana;0;0;0;34;990.0;590.0;193.0
Conjunto Comercial/Sala;Saúde;0;0;0;56;900.0;750.0;47.0
Conjunto Comercial/Sala;Tijuca;0;1;0;22;450.0;616.0;129.0
